benchmark, unique_loop_id, loop_nest_level, dynOp_count, floatOp_count, branchOp_count, memOp_count, operands_count, implicit_instr_count, unique_pred_count, trip_count, loop_calls, reuse_count, use_count, def_count, store_count, load_count
464.h264ref,464.h264ref_195,1,3,0,0.666667,0.333333,1.33333,0,0,9,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_196,2,34,0,0.0294118,0.705882,1.55882,0.147059,0,5,0,1,1.11765,0, 0.0294118, 0.441176, 0
464.h264ref,464.h264ref_197,1,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_198,2,14,0,0.0714286,0.714286,1.64286,0.214286,0,5,0,1,1.14286,0, 0.0714286, 0.357143, 0
464.h264ref,464.h264ref_199,2,152,0,0.125,0.5,1.68421,0.184211,0.0131579,3,0,4,1.10526,0, 0.0197368, 0.309211, 0
464.h264ref,464.h264ref_200,1,35,0,0.0857143,0.742857,2.02857,0.0571429,0,5,0,8,1.14286,0, 0.171429, 0.228571, 0
464.h264ref,464.h264ref_201,2,14,0,0.0714286,0.714286,1.64286,0.214286,0,5,0,1,1.14286,0, 0.0714286, 0.357143, 0
464.h264ref,464.h264ref_202,2,40,0,0.025,0.7,1.65,0.2,0,3,0,4,1.25,0, 0.075, 0.375, 0
464.h264ref,464.h264ref_203,1,35,0,0.0857143,0.742857,2.02857,0.0571429,0,5,0,8,1.14286,0, 0.171429, 0.228571, 0
464.h264ref,464.h264ref_204,2,54,0,0.0185185,0.62963,1.64815,0.259259,0,5,0,4,1.27778,0, 0.0185185, 0.37037, 0
464.h264ref,464.h264ref_205,1,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_206,2,42,0,0.0238095,0.666667,1.61905,0.238095,0,3,0,4,1.33333,0, 0.0714286, 0.357143, 0
464.h264ref,464.h264ref_207,1,45,0,0.0444444,0.733333,1.95556,0.0888889,0,5,0,8,1.22222,0, 0.111111, 0.266667, 0
464.h264ref,464.h264ref_208,2,42,0,0.0238095,0.666667,1.61905,0.238095,0,3,0,4,1.33333,0, 0.0714286, 0.357143, 0
464.h264ref,464.h264ref_209,1,45,0,0.0444444,0.733333,1.95556,0.0888889,0,5,0,8,1.22222,0, 0.111111, 0.266667, 0
464.h264ref,464.h264ref_210,2,22,0,0.0454545,0.636364,1.59091,0.227273,0,5,0,1,1.22727,0, 0.0454545, 0.363636, 0
464.h264ref,464.h264ref_211,1,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_212,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
464.h264ref,464.h264ref_213,1,28,0,0.214286,0.535714,1.75,0,0.0714286,1,0,0,1.14286,0, 0.142857, 0.321429, 0
464.h264ref,464.h264ref_214,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
464.h264ref,464.h264ref_215,1,20,0,0.05,0.65,1.8,0.1,0.05,5,0,0,1.35,0, 0.05, 0.5, 0
464.h264ref,464.h264ref_216,1,78,0,0.102564,0.589744,1.61538,0.153846,0.025641,1,0,0,1.14103,0, 0.0384615, 0.397436, 0
464.h264ref,464.h264ref_217,1,120,0,0.141667,0.608333,1.65833,0.108333,0.025,1,0,0,1.075,0, 0.0833333, 0.358333, 0
464.h264ref,464.h264ref_218,1,8,0,0.25,0.375,1.75,0,0.125,1,0,0,1.125,0, 0.125, 0.25, 0
464.h264ref,464.h264ref_219,1,7,0,0.142857,0.571429,1.71429,0.142857,0,1,0,0,0.714286,0, 0.285714, 0.142857, 0
464.h264ref,464.h264ref_220,1,5,0,0.2,0.6,1.6,0.2,0,1,0,0,0.6,0, 0.2, 0.2, 0
464.h264ref,464.h264ref_221,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
464.h264ref,464.h264ref_222,1,11,0,0.0909091,0.545455,1.63636,0.0909091,0,1,0,0,1.18182,0, 0.181818, 0.363636, 0
464.h264ref,464.h264ref_223,2,12,0,0.166667,0.5,1.5,0.166667,0.0833333,1,0,0,1,0, 0, 0.333333, 0
464.h264ref,464.h264ref_224,3,25,0,0.12,0.8,1.6,0.04,0.04,1,0,0,1.12,0, 0.32, 0.32, 0
464.h264ref,464.h264ref_225,2,13,0,0.0769231,0.769231,1.46154,0.0769231,0,1,0,0,1.23077,0, 0.153846, 0.384615, 0
464.h264ref,464.h264ref_226,1,101,0,0.138614,0.475248,1.69307,0.0891089,0.00990099,1,1,0,1,0, 0.0792079, 0.326733, 0
464.h264ref,464.h264ref_227,1,175,0,0.154286,0.48,1.82857,0.142857,0.0285714,1,1,0,1.01143,0, 0.0514286, 0.297143, 0
464.h264ref,464.h264ref_228,2,6,0,0.333333,0.333333,1.66667,0,0.166667,1,218,0,1,0, 0, 0.333333, 0
464.h264ref,464.h264ref_229,1,77,0,0.207792,0.649351,1.77922,0.038961,0.012987,1,1,0,1.03896,0, 0.298701, 0.246753, 0
464.h264ref,464.h264ref_230,1,0,0,0,0,0,0,0,1,2,0,0,0, 0, 0, 0
464.h264ref,464.h264ref_231,1,11,0,0.0909091,0.636364,1.72727,0.0909091,0,1,0,0,1,0, 0, 0.454545, 0
464.h264ref,464.h264ref_232,1,21,0,0.047619,0.666667,1.7619,0.0952381,0,1,0,0,1.04762,0, 0, 0.47619, 0
464.h264ref,464.h264ref_233,1,33,0,0.0909091,0.636364,1.81818,0.121212,0.030303,1,0,0,0.939394,0, 0.030303, 0.393939, 0
464.h264ref,464.h264ref_234,1,276,0.0181159,0.119565,0.572464,1.85507,0.206522,0.0181159,1,1,0,0.985507,0, 0, 0.304348, 0
464.h264ref,464.h264ref_235,1,63,0,0.126984,0.603175,1.85714,0.174603,0.015873,1,0,0,0.968254,0, 0, 0.31746, 0
464.h264ref,464.h264ref_236,1,42,0,0.119048,0.619048,1.7619,0.214286,0.0238095,1,1,0,0.97619,0, 0.047619, 0.285714, 0
464.h264ref,464.h264ref_237,1,13,0,0.153846,0.538462,1.84615,0.0769231,0.0769231,1,101,0,1.07692,0, 0.0769231, 0.307692, 0
464.h264ref,464.h264ref_238,1,35,0.0857143,0.0285714,0.514286,1.71429,0.171429,0,65,1,3,1.05714,0, 0.0857143, 0.257143, 0
464.h264ref,464.h264ref_239,3,14,0,0.0714286,0.714286,1.28571,0.214286,0,1,12,0,1.07143,0, 0.0714286, 0.428571, 0
464.h264ref,464.h264ref_240,2,3,0,0.666667,0.333333,1.33333,0,0,5,3,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_241,1,3,0,0.666667,0.333333,1.33333,0,0,4,1,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_242,2,37,0,0.135135,0.432432,1.48649,0.216216,0.027027,5,3,0,0.918919,0, 0.0540541, 0.27027, 0
464.h264ref,464.h264ref_243,1,25,0,0.24,0.36,1.6,0.16,0.04,4,1,0,0.76,0, 0.12, 0.16, 0
464.h264ref,464.h264ref_244,2,23,0,0.0434783,0.608696,1.26087,0.26087,0,5,3,0,1.04348,0, 0, 0.434783, 0
464.h264ref,464.h264ref_245,1,17,0,0.117647,0.529412,1.29412,0.235294,0,4,1,0,0.882353,0, 0.0588235, 0.352941, 0
464.h264ref,464.h264ref_246,2,50,0,0.08,0.66,1.82,0.2,0.02,16,0,0,1.08,0, 0, 0.32, 0
464.h264ref,464.h264ref_247,1,3,0,0.666667,0.333333,1.33333,0,0,11,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_248,2,50,0,0.08,0.66,1.82,0.2,0.02,16,0,0,1.08,0, 0, 0.32, 0
464.h264ref,464.h264ref_249,1,3,0,0.666667,0.333333,1.33333,0,0,11,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_250,2,50,0,0.08,0.66,1.82,0.2,0.02,6,0,0,1.08,0, 0, 0.32, 0
464.h264ref,464.h264ref_251,1,3,0,0.666667,0.333333,1.33333,0,0,11,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_252,2,50,0,0.08,0.66,1.82,0.2,0.02,6,0,0,1.08,0, 0, 0.32, 0
464.h264ref,464.h264ref_253,1,3,0,0.666667,0.333333,1.33333,0,0,11,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_254,2,50,0,0.08,0.66,1.82,0.2,0.02,16,0,0,1.08,0, 0, 0.32, 0
464.h264ref,464.h264ref_255,1,3,0,0.666667,0.333333,1.33333,0,0,11,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_256,2,50,0,0.08,0.66,1.82,0.2,0.02,16,0,0,1.08,0, 0, 0.32, 0
464.h264ref,464.h264ref_257,1,3,0,0.666667,0.333333,1.33333,0,0,11,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_258,2,50,0,0.08,0.66,1.82,0.2,0.02,5,0,0,1.08,0, 0, 0.32, 0
464.h264ref,464.h264ref_259,1,3,0,0.666667,0.333333,1.33333,0,0,11,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_260,2,50,0,0.08,0.66,1.82,0.2,0.02,5,0,0,1.08,0, 0, 0.32, 0
464.h264ref,464.h264ref_261,1,3,0,0.666667,0.333333,1.33333,0,0,4,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_262,1,40,0,0.1,0.675,1.925,0.15,0.025,5,0,0,1,0, 0, 0.3, 0
464.h264ref,464.h264ref_263,1,40,0,0.1,0.675,1.925,0.15,0.025,3,0,0,1,0, 0, 0.3, 0
464.h264ref,464.h264ref_264,1,40,0,0.1,0.675,1.925,0.15,0.025,4,0,0,1,0, 0, 0.3, 0
464.h264ref,464.h264ref_265,1,40,0,0.1,0.675,1.925,0.15,0.025,5,0,0,1,0, 0, 0.3, 0
464.h264ref,464.h264ref_266,1,40,0,0.1,0.675,1.925,0.15,0.025,5,0,0,1,0, 0, 0.3, 0
464.h264ref,464.h264ref_267,2,50,0,0.08,0.66,1.82,0.2,0.02,7,0,0,1.08,0, 0, 0.32, 0
464.h264ref,464.h264ref_268,1,3,0,0.666667,0.333333,1.33333,0,0,3,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_269,2,50,0,0.08,0.66,1.82,0.2,0.02,11,0,0,1.08,0, 0, 0.32, 0
464.h264ref,464.h264ref_270,1,3,0,0.666667,0.333333,1.33333,0,0,3,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_271,2,50,0,0.08,0.66,1.82,0.2,0.02,10,0,0,1.08,0, 0, 0.32, 0
464.h264ref,464.h264ref_272,1,3,0,0.666667,0.333333,1.33333,0,0,3,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_273,2,50,0,0.08,0.66,1.82,0.2,0.02,12,0,0,1.08,0, 0, 0.32, 0
464.h264ref,464.h264ref_274,1,3,0,0.666667,0.333333,1.33333,0,0,4,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_275,3,52,0.0384615,0.0769231,0.634615,1.78846,0.192308,0.0192308,12,0,0,1.19231,0, 0.0384615, 0.307692, 0
464.h264ref,464.h264ref_276,2,3,0,0.666667,0.333333,1.33333,0,0,4,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_277,3,52,0.0384615,0.0769231,0.634615,1.78846,0.192308,0.0192308,10,0,0,1.19231,0, 0.0384615, 0.307692, 0
464.h264ref,464.h264ref_278,2,3,0,0.666667,0.333333,1.33333,0,0,3,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_279,3,52,0.0384615,0.0769231,0.634615,1.78846,0.192308,0.0192308,11,0,0,1.19231,0, 0.0384615, 0.307692, 0
464.h264ref,464.h264ref_280,2,3,0,0.666667,0.333333,1.33333,0,0,3,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_281,3,52,0.0384615,0.0769231,0.634615,1.78846,0.192308,0.0192308,7,0,0,1.19231,0, 0.0384615, 0.307692, 0
464.h264ref,464.h264ref_282,2,3,0,0.666667,0.333333,1.33333,0,0,3,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_283,2,42,0.047619,0.0952381,0.642857,1.88095,0.142857,0.0238095,5,0,0,1.14286,0, 0.047619, 0.285714, 0
464.h264ref,464.h264ref_284,2,42,0.047619,0.0952381,0.642857,1.88095,0.142857,0.0238095,5,0,0,1.14286,0, 0.047619, 0.285714, 0
464.h264ref,464.h264ref_285,2,42,0.047619,0.0952381,0.642857,1.88095,0.142857,0.0238095,4,0,0,1.14286,0, 0.047619, 0.285714, 0
464.h264ref,464.h264ref_286,2,42,0.047619,0.0952381,0.642857,1.88095,0.142857,0.0238095,3,0,0,1.14286,0, 0.047619, 0.285714, 0
464.h264ref,464.h264ref_287,2,42,0.047619,0.0952381,0.642857,1.88095,0.142857,0.0238095,5,0,0,1.14286,0, 0.047619, 0.285714, 0
464.h264ref,464.h264ref_288,3,52,0.0384615,0.0769231,0.634615,1.78846,0.192308,0.0192308,5,0,0,1.19231,0, 0.0384615, 0.307692, 0
464.h264ref,464.h264ref_289,2,3,0,0.666667,0.333333,1.33333,0,0,4,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_290,3,52,0.0384615,0.0769231,0.634615,1.78846,0.192308,0.0192308,5,0,0,1.19231,0, 0.0384615, 0.307692, 0
464.h264ref,464.h264ref_291,2,3,0,0.666667,0.333333,1.33333,0,0,11,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_292,3,52,0.0384615,0.0769231,0.634615,1.78846,0.192308,0.0192308,16,0,0,1.19231,0, 0.0384615, 0.307692, 0
464.h264ref,464.h264ref_293,2,3,0,0.666667,0.333333,1.33333,0,0,11,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_294,3,52,0.0384615,0.0769231,0.634615,1.78846,0.192308,0.0192308,16,0,0,1.19231,0, 0.0384615, 0.307692, 0
464.h264ref,464.h264ref_295,2,3,0,0.666667,0.333333,1.33333,0,0,11,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_296,3,52,0.0384615,0.0769231,0.634615,1.78846,0.192308,0.0192308,6,0,0,1.19231,0, 0.0384615, 0.307692, 0
464.h264ref,464.h264ref_297,2,3,0,0.666667,0.333333,1.33333,0,0,11,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_298,3,52,0.0384615,0.0769231,0.634615,1.78846,0.192308,0.0192308,6,0,0,1.19231,0, 0.0384615, 0.307692, 0
464.h264ref,464.h264ref_299,2,3,0,0.666667,0.333333,1.33333,0,0,11,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_300,3,52,0.0384615,0.0769231,0.634615,1.78846,0.192308,0.0192308,16,0,0,1.19231,0, 0.0384615, 0.307692, 0
464.h264ref,464.h264ref_301,2,3,0,0.666667,0.333333,1.33333,0,0,11,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_302,3,52,0.0384615,0.0769231,0.634615,1.78846,0.192308,0.0192308,16,0,0,1.19231,0, 0.0384615, 0.307692, 0
464.h264ref,464.h264ref_303,2,3,0,0.666667,0.333333,1.33333,0,0,11,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_304,1,46,0.0217391,0.434783,0.543478,1.5,0,0.0217391,1,0,0,0.652174,0, 0.434783, 0.108696, 0
464.h264ref,464.h264ref_305,2,47,0,0.0212766,0.765957,1.34043,0.212766,0,1,0,0,1.10638,0, 0.0425532, 0.468085, 0
464.h264ref,464.h264ref_306,1,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_307,2,47,0,0.0212766,0.765957,1.34043,0.212766,0,1,0,0,1.10638,0, 0.0425532, 0.468085, 0
464.h264ref,464.h264ref_308,1,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_309,2,43,0,0.0232558,0.767442,1.51163,0.116279,0,1,0,0,1.06977,0, 0.0232558, 0.488372, 0
464.h264ref,464.h264ref_310,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_311,4,49,0,0.0204082,0.612245,1.46939,0.183673,0,5,0,1,1.20408,0, 0.0204082, 0.408163, 0
464.h264ref,464.h264ref_312,3,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_313,2,71,0,0.0704225,0.71831,1.70423,0.084507,0.028169,1,0,0,1.09859,0, 0.056338, 0.450704, 0
464.h264ref,464.h264ref_314,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_315,2,43,0,0.0232558,0.767442,1.51163,0.116279,0,1,0,0,1.06977,0, 0.0232558, 0.488372, 0
464.h264ref,464.h264ref_316,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_317,2,17,0,0.0588235,0.705882,1.82353,0.235294,0,1,0,0,1.17647,0, 0.117647, 0.235294, 0
464.h264ref,464.h264ref_318,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_319,2,8,0,0.125,0.625,1.625,0.25,0,1,0,0,1.125,0, 0.125, 0.25, 0
464.h264ref,464.h264ref_320,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_321,2,19,0,0.0526316,0.736842,1.47368,0.210526,0,1,0,0,1.15789,0, 0.0526316, 0.421053, 0
464.h264ref,464.h264ref_322,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_323,2,65,0,0.0153846,0.769231,1.46154,0.215385,0,1,0,0,1.16923,0, 0.0307692, 0.430769, 0
464.h264ref,464.h264ref_324,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_325,2,17,0,0.0588235,0.705882,1.82353,0.235294,0,1,0,0,1.17647,0, 0.117647, 0.235294, 0
464.h264ref,464.h264ref_326,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_327,2,21,0,0.047619,0.571429,1.47619,0.142857,0,5,0,0,1.28571,0, 0.047619, 0.428571, 0
464.h264ref,464.h264ref_328,1,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_329,1,52,0,0.192308,0.480769,1.48077,0.0769231,0.0384615,7,0,0,1.13462,0, 0.0384615, 0.384615, 0
464.h264ref,464.h264ref_330,1,52,0,0.192308,0.480769,1.48077,0.0769231,0.0384615,7,0,0,1.13462,0, 0.0384615, 0.384615, 0
464.h264ref,464.h264ref_331,1,15,0,0.0666667,0.533333,1.6,0.133333,0,7,0,0,1.2,0, 0.0666667, 0.333333, 0
464.h264ref,464.h264ref_332,2,52,0,0.192308,0.480769,1.48077,0.0769231,0.0384615,7,0,0,1.13462,0, 0.0384615, 0.384615, 0
464.h264ref,464.h264ref_333,1,42,0,0.261905,0.452381,1.54762,0.0238095,0.047619,7,0,0,1.07143,0, 0.0952381, 0.333333, 0
464.h264ref,464.h264ref_334,1,15,0,0.0666667,0.533333,1.6,0.133333,0,7,0,0,1.2,0, 0.0666667, 0.333333, 0
464.h264ref,464.h264ref_335,2,52,0,0.192308,0.480769,1.48077,0.0769231,0.0384615,7,0,0,1.13462,0, 0.0384615, 0.384615, 0
464.h264ref,464.h264ref_336,1,42,0,0.261905,0.452381,1.54762,0.0238095,0.047619,7,0,0,1.07143,0, 0.0952381, 0.333333, 0
464.h264ref,464.h264ref_337,1,52,0,0.192308,0.480769,1.48077,0.0769231,0.0384615,7,0,0,1.13462,0, 0.0384615, 0.384615, 0
464.h264ref,464.h264ref_338,1,52,0,0.192308,0.480769,1.48077,0.0769231,0.0384615,7,0,0,1.13462,0, 0.0384615, 0.384615, 0
464.h264ref,464.h264ref_339,1,38,0,0.0263158,0.789474,1.57895,0.105263,0,1,0,0,1,0, 0, 0.526316, 0
464.h264ref,464.h264ref_340,2,105,0.114286,0.142857,0.533333,1.60952,0.104762,0.0285714,1,0,0,0.990476,0, 0.0857143, 0.314286, 0
464.h264ref,464.h264ref_341,1,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_342,2,19,0,0.157895,0.631579,1.52632,0.105263,0.0526316,1,0,0,1.21053,0, 0, 0.526316, 0
464.h264ref,464.h264ref_343,1,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_344,1,23,0,0.0434783,0.608696,1.47826,0.26087,0,1,0,0,1.13043,0, 0, 0.434783, 0
464.h264ref,464.h264ref_345,2,46,0,0.0217391,0.717391,1.52174,0.195652,0,1,0,1,1.1087,0, 0.0217391, 0.434783, 0
464.h264ref,464.h264ref_346,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_347,2,43,0,0.0232558,0.72093,1.51163,0.186047,0,1,0,1,1.09302,0, 0.0232558, 0.44186, 0
464.h264ref,464.h264ref_348,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_349,2,31,0,0.0322581,0.677419,1.32258,0.16129,0,17,0,0,1.29032,0, 0.0322581, 0.483871, 0
464.h264ref,464.h264ref_350,1,3,0,0.666667,0.333333,1.33333,0,0,17,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_351,2,14,0,0.0714286,0.642857,1.35714,0.142857,0,17,0,0,1.21429,0, 0.0714286, 0.428571, 0
464.h264ref,464.h264ref_352,1,3,0,0.666667,0.333333,1.33333,0,0,17,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_353,2,31,0,0.0322581,0.677419,1.32258,0.16129,0,17,0,0,1.29032,0, 0.0322581, 0.483871, 0
464.h264ref,464.h264ref_354,1,3,0,0.666667,0.333333,1.33333,0,0,17,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_355,4,27,0,0.037037,0.666667,1.40741,0.148148,0,5,0,0,1.18519,0, 0.037037, 0.444444, 0
464.h264ref,464.h264ref_356,3,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_357,2,42,0,0.047619,0.619048,1.71429,0.119048,0,1,0,0,1.2619,0, 0.0238095, 0.404762, 0
464.h264ref,464.h264ref_358,1,5,0,0.4,0.4,1.4,0,0,1,0,0,0.8,0, 0.2, 0.2, 0
464.h264ref,464.h264ref_359,2,31,0,0.0322581,0.677419,1.32258,0.16129,0,17,0,0,1.29032,0, 0.0322581, 0.483871, 0
464.h264ref,464.h264ref_360,1,3,0,0.666667,0.333333,1.33333,0,0,17,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_361,2,14,0,0.0714286,0.642857,1.35714,0.142857,0,17,0,0,1.21429,0, 0.0714286, 0.428571, 0
464.h264ref,464.h264ref_362,1,3,0,0.666667,0.333333,1.33333,0,0,17,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_363,2,8,0,0.125,0.625,1.625,0.25,0,17,0,0,1.125,0, 0.125, 0.25, 0
464.h264ref,464.h264ref_364,1,3,0,0.666667,0.333333,1.33333,0,0,17,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_365,3,32,0,0.03125,0.59375,1.46875,0.21875,0,3,0,0,1.25,0, 0.03125, 0.375, 0
464.h264ref,464.h264ref_366,2,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_367,1,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_368,2,31,0,0.0322581,0.677419,1.32258,0.16129,0,17,0,0,1.29032,0, 0.0322581, 0.483871, 0
464.h264ref,464.h264ref_369,1,3,0,0.666667,0.333333,1.33333,0,0,17,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_370,4,27,0,0.037037,0.666667,1.40741,0.148148,0,5,0,0,1.18519,0, 0.037037, 0.444444, 0
464.h264ref,464.h264ref_371,3,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_372,2,42,0,0.047619,0.619048,1.71429,0.119048,0,1,0,0,1.2619,0, 0.0238095, 0.404762, 0
464.h264ref,464.h264ref_373,1,5,0,0.4,0.4,1.4,0,0,1,0,0,0.8,0, 0.2, 0.2, 0
464.h264ref,464.h264ref_374,2,8,0,0.125,0.625,1.625,0.25,0,17,0,0,1.125,0, 0.125, 0.25, 0
464.h264ref,464.h264ref_375,1,3,0,0.666667,0.333333,1.33333,0,0,17,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_376,3,32,0,0.03125,0.59375,1.46875,0.21875,0,3,0,0,1.25,0, 0.03125, 0.375, 0
464.h264ref,464.h264ref_377,2,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_378,1,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_379,2,31,0,0.0322581,0.677419,1.32258,0.16129,0,17,0,0,1.29032,0, 0.0322581, 0.483871, 0
464.h264ref,464.h264ref_380,1,3,0,0.666667,0.333333,1.33333,0,0,17,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_381,2,14,0,0.0714286,0.642857,1.35714,0.142857,0,17,0,0,1.21429,0, 0.0714286, 0.428571, 0
464.h264ref,464.h264ref_382,1,3,0,0.666667,0.333333,1.33333,0,0,17,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_383,1,62,0,0.0645161,0.725806,1.62903,0.129032,0.016129,1,0,0,1.01613,0, 0.129032, 0.33871, 0
464.h264ref,464.h264ref_384,2,185,0,0.0162162,0.767568,1.60541,0.140541,0.00540541,1,0,0,1.09189,0, 0.0972973, 0.389189, 0
464.h264ref,464.h264ref_385,1,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_386,1,15,0,0.0666667,0.6,1.66667,0,0,1,0,0,1.13333,0, 0, 0.466667, 0
464.h264ref,464.h264ref_387,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
464.h264ref,464.h264ref_388,1,13,0,0.0769231,0.769231,1.61538,0.153846,0,1,0,0,0.923077,0, 0.153846, 0.307692, 0
464.h264ref,464.h264ref_389,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
464.h264ref,464.h264ref_390,2,16,0,0.1875,0.5625,1.875,0.0625,0.0625,1,0,0,1,0, 0, 0.4375, 0
464.h264ref,464.h264ref_391,1,251,0,0.183267,0.517928,1.84861,0.115538,0.0199203,1,0,0,0.868526,0, 0.0717131, 0.2749, 0
464.h264ref,464.h264ref_392,1,272,0.0220588,0.0772059,0.658088,1.76838,0.0514706,0.0110294,1,0,0,0.867647,0, 0.0551471, 0.375, 0
