benchmark, unique_loop_id, loop_nest_level, dynOp_count, floatOp_count, branchOp_count, memOp_count, operands_count, implicit_instr_count, unique_pred_count, trip_count, loop_calls, reuse_count, use_count, def_count, store_count, load_count
403.gcc,403.gcc_202,1,0,0,0,0,0,0,0,1,8,0,0,0, 0, 0, 0
403.gcc,403.gcc_203,1,8,0,0.375,0.375,1.75,0,0.125,1,8,0,0.875,0, 0, 0.25, 0
403.gcc,403.gcc_204,1,18,0,0.166667,0.333333,1.77778,0.222222,0.0555556,1,28,0,0.944444,0, 0, 0.222222, 0
403.gcc,403.gcc_205,1,18,0,0.166667,0.333333,1.77778,0.222222,0.0555556,1,28,0,0.944444,0, 0, 0.222222, 0
403.gcc,403.gcc_206,1,7,0,0.428571,0.285714,1.57143,0,0.142857,1,0,0,0.857143,0, 0, 0.285714, 0
403.gcc,403.gcc_207,1,18,0,0.166667,0.333333,1.77778,0.222222,0.0555556,1,0,0,0.944444,0, 0, 0.222222, 0
403.gcc,403.gcc_208,2,24,0,0.125,0.541667,1.875,0.166667,0.0833333,1,0,0,1,0, 0, 0.291667, 0
403.gcc,403.gcc_209,2,25,0,0.12,0.52,1.68,0.24,0.04,1,0,0,0.96,0, 0, 0.32, 0
403.gcc,403.gcc_210,1,66,0,0.227273,0.5,1.83333,0.106061,0.030303,1,0,0,0.893939,0, 0.030303, 0.287879, 0
403.gcc,403.gcc_211,1,3,0,0.333333,0.333333,2,0,0.333333,1,0,0,1,0, 0, 0.333333, 0
403.gcc,403.gcc_212,1,12,0,0.166667,0.666667,1.66667,0.0833333,0.0833333,1,0,0,1.08333,0, 0.0833333, 0.416667, 0
403.gcc,403.gcc_213,1,87,0,0.137931,0.505747,1.8046,0.16092,0.0344828,1,28,0,1.06897,0, 0.0114943, 0.310345, 0
403.gcc,403.gcc_214,1,3,0,0.333333,0.333333,2,0,0.333333,1,0,0,1,0, 0, 0.333333, 0
403.gcc,403.gcc_215,1,3,0,0.333333,0.333333,2,0,0.333333,1,0,0,1,0, 0, 0.333333, 0
403.gcc,403.gcc_216,1,52,0,0.0961538,0.461538,1.76923,0.269231,0.0384615,1,0,0,1,0, 0, 0.269231, 0
403.gcc,403.gcc_217,1,52,0,0.0961538,0.461538,1.76923,0.269231,0.0384615,1,0,0,1,0, 0, 0.269231, 0
403.gcc,403.gcc_218,2,18,0,0.166667,0.333333,1.77778,0.222222,0.0555556,1,0,0,0.944444,0, 0, 0.222222, 0
403.gcc,403.gcc_219,2,5,0,0.4,0.4,1.6,0,0.2,1,0,0,1,0, 0, 0.4, 0
403.gcc,403.gcc_220,1,60,0,0.133333,0.6,1.75,0.166667,0.0166667,1,0,0,1.05,0, 0.0833333, 0.333333, 0
403.gcc,403.gcc_221,2,61,0,0.131148,0.57377,1.7541,0.114754,0.0327869,1,0,0,1.11475,0, 0.0983607, 0.344262, 0
403.gcc,403.gcc_222,2,8,0,0.25,0.5,1.625,0.125,0.125,1,0,0,0.875,0, 0.25, 0.25, 0
403.gcc,403.gcc_223,2,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_224,2,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_225,2,13,0,0.153846,0.538462,1.53846,0.153846,0.0769231,1,0,0,1,0, 0, 0.384615, 0
403.gcc,403.gcc_226,2,47,0,0.106383,0.574468,1.76596,0.12766,0.0212766,1,0,0,1.14894,0, 0.106383, 0.340426, 0
403.gcc,403.gcc_227,2,9,0,0.222222,0.444444,1.88889,0,0.111111,1,0,0,1,0, 0, 0.333333, 0
403.gcc,403.gcc_228,2,216,0,0.217593,0.490741,1.79167,0.0462963,0.0138889,1,0,1,0.962963,0, 0.0231481, 0.347222, 0
403.gcc,403.gcc_229,2,138,0,0.123188,0.695652,1.82609,0.0652174,0.0144928,1,0,0,1.14493,0, 0.0144928, 0.442029, 0
403.gcc,403.gcc_230,2,7,0,0.285714,0.285714,1.57143,0.142857,0.142857,1,0,0,0.857143,0, 0, 0.285714, 0
403.gcc,403.gcc_231,1,1282,0,0.208268,0.539002,1.81279,0.0600624,0.00312012,1,0,0,0.9883,0, 0.120905, 0.291732, 0
403.gcc,403.gcc_232,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_233,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_234,1,31,0,0.258065,0.451613,1.64516,0.0967742,0.0645161,1,0,0,0.870968,0, 0.0322581, 0.354839, 0
403.gcc,403.gcc_235,1,14,0,0.214286,0.571429,1.5,0.0714286,0.0714286,1,0,0,0.928571,0, 0.0714286, 0.428571, 0
403.gcc,403.gcc_236,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_237,1,18,0,0.166667,0.444444,1.66667,0.0555556,0.111111,1,0,0,1.11111,0, 0.111111, 0.333333, 0
403.gcc,403.gcc_238,1,42,0,0.214286,0.547619,1.69048,0.0952381,0.047619,1,0,0,1.04762,0, 0, 0.357143, 0
403.gcc,403.gcc_239,2,52,0,0.0961538,0.461538,1.76923,0.269231,0.0384615,1,0,0,1,0, 0, 0.269231, 0
403.gcc,403.gcc_240,2,171,0,0.187135,0.415205,1.80117,0.169591,0.0175439,1,0,0,0.982456,0, 0.0175439, 0.298246, 0
403.gcc,403.gcc_241,1,393,0,0.188295,0.51145,1.75573,0.122137,0.00763359,1,0,0,0.994911,0, 0.0483461, 0.335878, 0
403.gcc,403.gcc_242,2,0,0,0,0,0,0,0,1,40032,0,0,0, 0, 0, 0
403.gcc,403.gcc_243,1,37,0,0.108108,0.486486,2.27027,0.243243,0.027027,1,40032,0,0.891892,0, 0.0540541, 0.297297, 0
403.gcc,403.gcc_244,1,53,0,0.377358,0.320755,2.07547,0.0188679,0.0188679,1,0,0,0.660377,0, 0.0754717, 0.226415, 0
403.gcc,403.gcc_245,1,11,0,0.181818,0.272727,1.72727,0.181818,0.0909091,1,0,0,0.909091,0, 0, 0.181818, 0
403.gcc,403.gcc_246,1,26,0,0.0384615,0.461538,1.5,0.307692,0,1,191,0,1.26923,0, 0.0769231, 0.307692, 0
403.gcc,403.gcc_247,1,87,0,0.390805,0.321839,1.90805,0.0114943,0.0114943,1,191,0,0.655172,0, 0.0804598, 0.229885, 0
403.gcc,403.gcc_248,2,37,0,0.108108,0.567568,1.64865,0.135135,0.027027,1,389,5,1.21622,0, 0.108108, 0.324324, 0
403.gcc,403.gcc_249,1,73,0,0.273973,0.410959,1.71233,0.109589,0.0410959,9,191,1,0.917808,0, 0.109589, 0.232877, 0
403.gcc,403.gcc_250,1,5,0,0.2,0.6,1.6,0.2,0,1,191,0,1,0, 0.2, 0.2, 0
403.gcc,403.gcc_251,2,22,0,0.181818,0.545455,1.45455,0.136364,0.0454545,17,0,0,1.13636,0, 0.136364, 0.363636, 0
403.gcc,403.gcc_252,1,65,0,0.153846,0.538462,1.64615,0.153846,0.0461538,1,367,0,1.04615,0, 0.169231, 0.292308, 0
403.gcc,403.gcc_253,1,6,0,0.333333,0.333333,1.66667,0,0.166667,17,144,0,1,0, 0, 0.333333, 0
403.gcc,403.gcc_254,1,7,0,0.142857,0.428571,1.71429,0.142857,0,1,0,0,0.714286,0, 0, 0.285714, 0
403.gcc,403.gcc_255,1,7,0,0.142857,0.428571,1.71429,0.142857,0,1,0,0,0.714286,0, 0, 0.285714, 0
403.gcc,403.gcc_256,1,39,0,0.128205,0.435897,1.64103,0.25641,0.025641,1,1,0,0.974359,0, 0.0512821, 0.25641, 0
403.gcc,403.gcc_257,1,53,0,0.0566038,0.566038,1.69811,0.245283,0.0188679,1,1,0,1.0566,0, 0.0754717, 0.264151, 0
403.gcc,403.gcc_258,3,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_259,2,61,0,0.245902,0.491803,1.68852,0.0819672,0.0655738,1,0,0,0.95082,0, 0.0983607, 0.311475, 0
403.gcc,403.gcc_260,2,10,0,0.1,0.6,1.7,0.2,0,81,0,0,0.9,0, 0, 0.4, 0
403.gcc,403.gcc_261,2,9,0,0.333333,0.333333,1.66667,0.111111,0.111111,1,91,0,0.666667,0, 0, 0.222222, 0
403.gcc,403.gcc_262,2,9,0,0.111111,0.444444,1.55556,0.222222,0,1,0,0,1,0, 0.111111, 0.222222, 0
403.gcc,403.gcc_263,2,17,0,0.0588235,0.529412,1.58824,0.176471,0,1,0,0,1.05882,0, 0.117647, 0.294118, 0
403.gcc,403.gcc_264,2,52,0,0.0961538,0.461538,1.76923,0.269231,0.0384615,1,0,0,1,0, 0, 0.269231, 0
403.gcc,403.gcc_265,2,67,0,0.0746269,0.507463,1.67164,0.283582,0.0298507,1,0,0,1,0, 0, 0.283582, 0
403.gcc,403.gcc_266,2,0,0,0,0,0,0,0,1,1,0,0,0, 0, 0, 0
403.gcc,403.gcc_267,2,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_268,1,7786,0,0.106858,0.531852,1.65207,0.228744,0.00102749,1,1,1,0.956332,0.000256871, 0.0890059, 0.294503, 0
403.gcc,403.gcc_269,1,0,0,0,0,0,0,0,1,40032,0,0,0, 0, 0, 0
403.gcc,403.gcc_270,1,8,0,0.25,0.5,1.625,0.125,0.125,1,437,0,1,0, 0, 0.375, 0
403.gcc,403.gcc_271,1,28,0,0.142857,0.607143,1.78571,0.142857,0.0357143,1,7083,0,1.10714,0, 0.107143, 0.214286, 0
403.gcc,403.gcc_272,1,165,0,0.169697,0.484848,1.85455,0.151515,0.0121212,1,2864,0,0.884848,0, 0.0121212, 0.30303, 0
403.gcc,403.gcc_273,1,39,0,0.153846,0.358974,1.66667,0.230769,0.0512821,1,416,0,0.897436,0, 0, 0.25641, 0
403.gcc,403.gcc_274,1,15,0,0.133333,0.533333,1.8,0.2,0.133333,1,0,0,1,0, 0, 0.333333, 0
403.gcc,403.gcc_275,2,12,0,0.166667,0.5,1.75,0.166667,0.0833333,1,0,0,1,0, 0, 0.333333, 0
403.gcc,403.gcc_276,2,12,0,0.166667,0.5,1.75,0.166667,0.0833333,1,0,0,1,0, 0, 0.333333, 0
403.gcc,403.gcc_277,1,135,0,0.148148,0.555556,1.64444,0.2,0.0148148,1,0,0,0.955556,0, 0.0518519, 0.318519, 0
403.gcc,403.gcc_278,1,4,0,0.25,0.5,2,0,0,1,0,0,1,0, 0.25, 0.25, 0
403.gcc,403.gcc_279,1,26,0,0.153846,0.461538,1.73077,0.192308,0.0384615,1,11720,0,0.961538,0, 0, 0.269231, 0
403.gcc,403.gcc_280,1,36,0,0.166667,0.444444,1.72222,0.194444,0.0277778,1,2325,0,0.944444,0, 0.0277778, 0.25, 0
403.gcc,403.gcc_281,1,89,0,0.11236,0.449438,1.69663,0.247191,0.0224719,1,1278,0,1.03371,0, 0.0561798, 0.280899, 0
403.gcc,403.gcc_282,2,38,0,0.105263,0.526316,1.68421,0.184211,0.0526316,1,0,0,1.10526,0, 0.0789474, 0.315789, 0
403.gcc,403.gcc_283,1,51,0,0.176471,0.54902,1.56863,0.0980392,0.0588235,1,0,0,1.13725,0, 0.0784314, 0.392157, 0
403.gcc,403.gcc_284,1,44,0,0.159091,0.477273,1.72727,0.181818,0.0454545,1,1278,0,1.02273,0, 0.0227273, 0.318182, 0
403.gcc,403.gcc_285,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_286,1,22,0,0.136364,0.5,1.72727,0.272727,0.0454545,1,1094,0,0.954545,0, 0.0454545, 0.227273, 0
403.gcc,403.gcc_287,1,40,0,0.125,0.5,1.8,0.2,0.05,1,0,0,1,0, 0, 0.3, 0
403.gcc,403.gcc_288,1,40,0,0.125,0.5,1.8,0.2,0.05,1,0,0,1,0, 0, 0.3, 0
403.gcc,403.gcc_289,1,40,0,0.125,0.5,1.8,0.2,0.05,1,3789,0,1,0, 0, 0.3, 0
403.gcc,403.gcc_290,1,40,0,0.125,0.5,1.8,0.2,0.05,1,3789,0,1,0, 0, 0.3, 0
403.gcc,403.gcc_291,1,40,0,0.125,0.5,1.8,0.2,0.05,1,852,0,1,0, 0, 0.3, 0
403.gcc,403.gcc_292,1,738,0,0.147696,0.429539,1.73171,0.205962,0.00406504,1,852,0,0.98645,0, 0.0203252, 0.283198, 0
403.gcc,403.gcc_293,1,59,0,0.0677966,0.525424,1.71186,0.288136,0.0169492,1,554,0,1,0, 0.0169492, 0.271186, 0
403.gcc,403.gcc_294,1,18,0,0.111111,0.555556,1.72222,0.222222,0.0555556,1,0,0,1,0, 0, 0.333333, 0
403.gcc,403.gcc_295,1,213,0,0.0657277,0.342723,1.65728,0.2723,0.00938967,1,0,0,1.04695,0, 0.00938967, 0.225352, 0
403.gcc,403.gcc_296,1,75,0,0.16,0.493333,1.76,0.173333,0.0266667,1,0,0,1,0, 0.08, 0.28, 0
403.gcc,403.gcc_297,1,464,0,0.0775862,0.359914,1.69181,0.262931,0.00431034,1,0,0,1.04741,0, 0.00862069, 0.237069, 0
403.gcc,403.gcc_298,1,40,0,0.125,0.5,1.8,0.2,0.05,1,251,0,1,0, 0, 0.3, 0
403.gcc,403.gcc_299,2,1,0,1,0,1,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_300,1,35,0,0.2,0.628571,1.68571,0.0571429,0.0285714,1,0,0,1,0, 0.114286, 0.342857, 0
403.gcc,403.gcc_301,1,22,0,0.181818,0.454545,1.59091,0.136364,0.0454545,1,0,0,1,0, 0.0909091, 0.272727, 0
403.gcc,403.gcc_302,1,0,0,0,0,0,0,0,1,251,0,0,0, 0, 0, 0
403.gcc,403.gcc_303,1,18,0,0.166667,0.333333,1.77778,0.277778,0.0555556,1,0,0,0.833333,0, 0, 0.222222, 0
403.gcc,403.gcc_304,1,18,0,0.166667,0.333333,1.77778,0.277778,0.0555556,1,25,0,0.833333,0, 0, 0.222222, 0
403.gcc,403.gcc_305,1,39,0,0.205128,0.307692,1.76923,0.153846,0.0512821,1,25,0,0.74359,0, 0, 0.230769, 0
403.gcc,403.gcc_306,2,18,0,0.166667,0.333333,1.77778,0.277778,0.0555556,1,0,0,0.833333,0, 0, 0.222222, 0
403.gcc,403.gcc_307,2,18,0,0.166667,0.333333,1.77778,0.277778,0.0555556,1,101,0,0.833333,0, 0, 0.222222, 0
403.gcc,403.gcc_308,2,5,0,0.2,0.6,2,0,0.2,1,0,0,0.8,0, 0, 0.4, 0
403.gcc,403.gcc_309,2,19,0,0.210526,0.473684,1.89474,0,0.0526316,1,0,0,0.842105,0, 0, 0.315789, 0
403.gcc,403.gcc_310,2,51,0,0.137255,0.72549,1.88235,0,0.0392157,1,0,0,1.01961,0, 0.0980392, 0.411765, 0
403.gcc,403.gcc_311,1,498,0,0.214859,0.48996,1.75301,0.0943775,0.00401606,1,138,0,0.871486,0, 0.0662651, 0.339357, 0
403.gcc,403.gcc_312,1,42,0,0.214286,0.309524,1.78571,0.142857,0.047619,1,138,0,0.738095,0, 0, 0.238095, 0
403.gcc,403.gcc_313,1,17,0,0.235294,0.352941,1.76471,0.117647,0.0588235,1,0,0,0.764706,0, 0, 0.235294, 0
403.gcc,403.gcc_314,1,0,0,0,0,0,0,0,1,29,0,0,0, 0, 0, 0
403.gcc,403.gcc_315,1,25,0,0.2,0.64,1.8,0,0.04,1,0,0,1.04,0, 0.08, 0.4, 0
403.gcc,403.gcc_316,1,25,0,0.2,0.64,1.76,0,0.08,1,0,0,1.04,0, 0.08, 0.4, 0
403.gcc,403.gcc_317,1,18,0,0.166667,0.333333,1.77778,0.277778,0.0555556,1,0,0,0.833333,0, 0, 0.222222, 0
403.gcc,403.gcc_318,1,10,0,0.1,0.6,1.6,0.2,0,1,0,0,1,0, 0, 0.4, 0
403.gcc,403.gcc_319,2,22,0,0.0454545,0.545455,1.5,0.227273,0.0454545,1,0,1,1.27273,0, 0.136364, 0.318182, 0
403.gcc,403.gcc_320,1,114,0,0.184211,0.482456,1.81579,0.114035,0.0263158,1,0,2,1.00877,0, 0.114035, 0.22807, 0
403.gcc,403.gcc_321,3,10,0,0.2,0.6,1.8,0,0.1,1,0,0,1,0, 0, 0.4, 0
403.gcc,403.gcc_322,3,10,0,0.2,0.6,1.8,0,0.1,1,0,0,1,0, 0, 0.4, 0
403.gcc,403.gcc_323,2,169,0,0.207101,0.568047,1.78698,0.0473373,0.0118343,1,167,0,0.934911,0, 0.0532544, 0.366864, 0
403.gcc,403.gcc_324,1,58,0,0.224138,0.534483,1.65517,0.103448,0.0344828,1,167,0,0.87931,0, 0.103448, 0.310345, 0
403.gcc,403.gcc_325,1,44,0,0.0909091,0.431818,1.72727,0.295455,0.0227273,1,0,0,1,0, 0, 0.25, 0
403.gcc,403.gcc_326,1,44,0,0.0909091,0.431818,1.72727,0.295455,0.0227273,1,0,0,1,0, 0, 0.25, 0
403.gcc,403.gcc_327,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_328,1,8,0,0.25,0.5,1.625,0.125,0.125,1,0,0,1,0, 0, 0.375, 0
403.gcc,403.gcc_329,1,18,0,0.166667,0.333333,1.77778,0.277778,0.0555556,1,101,0,0.833333,0, 0, 0.222222, 0
403.gcc,403.gcc_330,1,52,0,0.0961538,0.461538,1.76923,0.269231,0.0384615,1,0,0,1,0, 0, 0.269231, 0
403.gcc,403.gcc_331,1,10,0,0.1,0.6,1.6,0.2,0,1,0,0,1,0, 0.1, 0.3, 0
403.gcc,403.gcc_332,2,52,0,0.0961538,0.461538,1.76923,0.269231,0.0384615,1,0,0,1,0, 0, 0.269231, 0
403.gcc,403.gcc_333,1,12,0,0.166667,0.666667,1.5,0.166667,0,1,0,0,1,0, 0.166667, 0.333333, 0
403.gcc,403.gcc_334,2,52,0,0.0961538,0.461538,1.76923,0.269231,0.0384615,1,0,0,1,0, 0, 0.269231, 0
403.gcc,403.gcc_335,2,50,0,0.14,0.36,1.84,0.24,0.02,1,0,0,0.98,0, 0, 0.24, 0
403.gcc,403.gcc_336,1,18,0,0.166667,0.611111,1.55556,0.166667,0,1,0,0,0.944444,0, 0.111111, 0.333333, 0
403.gcc,403.gcc_337,1,98,0,0.102041,0.510204,1.62245,0.234694,0.0204082,1,0,0,1.05102,0, 0.0204082, 0.336735, 0
403.gcc,403.gcc_338,1,10,0,0.1,0.7,1.4,0.2,0,1,0,0,1.1,0, 0.1, 0.4, 0
403.gcc,403.gcc_339,1,0,0,0,0,0,0,0,1,6,0,0,0, 0, 0, 0
403.gcc,403.gcc_340,2,39,0,0.153846,0.358974,1.76923,0.230769,0.025641,1,2,0,0.948718,0, 0, 0.230769, 0
403.gcc,403.gcc_341,1,43,0,0.116279,0.581395,1.72093,0.209302,0.0232558,1,131,0,1,0, 0.0697674, 0.27907, 0
403.gcc,403.gcc_342,1,28,0,0.25,0.607143,1.78571,0,0.0357143,1,0,0,0.928571,0, 0.0714286, 0.357143, 0
403.gcc,403.gcc_343,1,26,0,0.192308,0.653846,1.80769,0,0.0384615,1,0,0,1.07692,0, 0.115385, 0.384615, 0
403.gcc,403.gcc_344,1,26,0,0.192308,0.653846,1.76923,0,0.0384615,1,0,0,1.07692,0, 0.115385, 0.384615, 0
403.gcc,403.gcc_345,2,12,0,0.166667,0.5,1.75,0.166667,0.0833333,1,0,0,1,0, 0, 0.333333, 0
403.gcc,403.gcc_346,2,12,0,0.166667,0.5,1.75,0.166667,0.0833333,1,0,0,1,0, 0, 0.333333, 0
403.gcc,403.gcc_347,1,220,0,0.154545,0.490909,1.72273,0.209091,0.0136364,1,0,0,0.977273,0, 0.0181818, 0.3, 0
403.gcc,403.gcc_348,2,38,0,0.131579,0.552632,1.65789,0.236842,0.0263158,1,53,0,1,0, 0.0789474, 0.289474, 0
403.gcc,403.gcc_349,1,3,0,0.666667,0.333333,1.33333,0,0,1,1,0,0.333333,0, 0.333333, 0, 0
403.gcc,403.gcc_350,2,145,0,0.110345,0.57931,1.74483,0.144828,0.0137931,1,53,2,1.10345,0, 0.103448, 0.310345, 0
403.gcc,403.gcc_351,1,3,0,0.666667,0.333333,1.33333,0,0,1,1,0,0.333333,0, 0.333333, 0, 0
403.gcc,403.gcc_352,2,17,0,0.176471,0.529412,1.94118,0.117647,0.0588235,1,1,0,1,0, 0, 0.294118, 0
403.gcc,403.gcc_353,1,17,0,0.235294,0.352941,1.88235,0.0588235,0.117647,1,1,0,0.941176,0, 0.117647, 0.235294, 0
403.gcc,403.gcc_354,1,8,0,0.25,0.25,1.625,0.25,0.125,54,1,0,0.875,0, 0, 0.25, 0
403.gcc,403.gcc_355,2,49,0,0.22449,0.44898,1.69388,0.142857,0.0408163,60,41,0,0.959184,0, 0.0612245, 0.285714, 0
403.gcc,403.gcc_356,1,23,0,0.26087,0.478261,1.69565,0.173913,0.0434783,54,1,0,0.826087,0, 0.0869565, 0.217391, 0
403.gcc,403.gcc_357,2,8,0,0.125,0.625,1.625,0.25,0,1,4240,0,1,0, 0.125, 0.25, 0
403.gcc,403.gcc_358,1,3,0,0.666667,0.333333,1.33333,0,0,1,80,0,0.333333,0, 0.333333, 0, 0
403.gcc,403.gcc_359,2,20,0,0.15,0.5,1.65,0.2,0.05,1,318,0,1,0, 0, 0.3, 0
403.gcc,403.gcc_360,1,8,0,0.25,0.25,1.75,0,0.125,1,6,0,0.75,0, 0.125, 0.125, 0
403.gcc,403.gcc_361,3,10,0,0.2,0.5,1.8,0.1,0.1,54,238,0,1,0, 0, 0.3, 0
403.gcc,403.gcc_362,3,10,0,0.2,0.3,1.6,0.2,0.1,1,238,0,1.1,0, 0, 0.3, 0
403.gcc,403.gcc_363,3,30,0,0.0333333,0.566667,1.83333,0.166667,0.0333333,54,4,2,1.16667,0, 0.0333333, 0.333333, 0
403.gcc,403.gcc_364,2,63,0,0.206349,0.539683,1.69841,0.174603,0.031746,1,318,2,0.952381,0, 0.111111, 0.253968, 0
403.gcc,403.gcc_365,1,8,0,0.25,0.25,1.75,0,0.125,54,6,0,0.75,0, 0.125, 0.125, 0
403.gcc,403.gcc_366,2,14,0,0.214286,0.428571,1.57143,0.214286,0.0714286,1,75,0,1,0, 0.0714286, 0.285714, 0
403.gcc,403.gcc_367,1,171,0,0.134503,0.48538,1.69006,0.146199,0.0350877,1,6,0,0.97076,0, 0.0175439, 0.333333, 0
403.gcc,403.gcc_368,2,21,0,0.142857,0.380952,1.90476,0.0952381,0.047619,1,14,0,1.09524,0, 0.047619, 0.285714, 0
403.gcc,403.gcc_369,2,23,0,0.173913,0.521739,1.65217,0.217391,0.0434783,1,108,1,1.04348,0, 0.0869565, 0.26087, 0
403.gcc,403.gcc_370,2,8,0,0.25,0.5,1.75,0,0.125,54,108,0,1,0, 0, 0.375, 0
403.gcc,403.gcc_371,5,0,0,0,0,0,0,0,1,444,0,0,0, 0, 0, 0
403.gcc,403.gcc_372,4,314,0,0.149682,0.480892,1.67834,0.143312,0.0159236,1,274,0,0.977707,0, 0.022293, 0.334395, 0
403.gcc,403.gcc_373,3,15,0,0.333333,0.533333,1.6,0.0666667,0.0666667,1,266,0,0.866667,0, 0.133333, 0.266667, 0
403.gcc,403.gcc_374,2,3,0,0.666667,0.333333,1.33333,0,0,54,108,0,0.333333,0, 0.333333, 0, 0
403.gcc,403.gcc_375,2,16,0,0.1875,0.4375,1.875,0.125,0.0625,1,108,0,1.25,0, 0.0625, 0.3125, 0
403.gcc,403.gcc_376,2,12,0,0.25,0.333333,1.58333,0.166667,0.0833333,1,108,0,0.75,0, 0.0833333, 0.25, 0
403.gcc,403.gcc_377,2,27,0,0.111111,0.37037,1.77778,0.148148,0.0740741,1,6,0,1.11111,0, 0.037037, 0.296296, 0
403.gcc,403.gcc_378,1,145,0,0.22069,0.572414,1.71034,0.0482759,0.0206897,1,4,0,0.875862,0, 0.165517, 0.296552, 0
403.gcc,403.gcc_379,1,0,0,0,0,0,0,0,1,12,0,0,0, 0, 0, 0
403.gcc,403.gcc_380,2,14,0,0.0714286,0.642857,1.64286,0.214286,0,1,2,0,1.07143,0, 0, 0.357143, 0
403.gcc,403.gcc_381,1,40,0,0.175,0.525,1.525,0.2,0.025,54,14,0,1,0, 0.025, 0.325, 0
403.gcc,403.gcc_382,1,19,0,0.0526316,0.526316,1.63158,0.105263,0,1,16,0,1.05263,0, 0.105263, 0.368421, 0
403.gcc,403.gcc_383,2,10,0,0.2,0.3,1.6,0.2,0.1,1,16,0,1,0, 0, 0.3, 0
403.gcc,403.gcc_384,1,19,0,0.315789,0.473684,1.68421,0.105263,0.105263,1,16,0,0.842105,0, 0.157895, 0.210526, 0
403.gcc,403.gcc_385,1,7,0,0.142857,0.428571,1.42857,0.285714,0,1,64,0,0.857143,0, 0.142857, 0.285714, 0
403.gcc,403.gcc_386,1,18,0,0.0555556,0.555556,1.61111,0.111111,0,1,16,0,1.05556,0, 0.111111, 0.388889, 0
403.gcc,403.gcc_387,2,11,0,0.181818,0.363636,1.54545,0.181818,0.0909091,1,16,0,1.09091,0, 0, 0.363636, 0
403.gcc,403.gcc_388,1,19,0,0.315789,0.473684,1.68421,0.105263,0.105263,1,16,0,0.842105,0, 0.157895, 0.210526, 0
403.gcc,403.gcc_389,2,7,0,0.142857,0.571429,1.71429,0,0,1,40,0,1.14286,0, 0, 0.428571, 0
403.gcc,403.gcc_390,1,142,0,0.190141,0.352113,1.73239,0.147887,0.0352113,1,22,0,0.950704,0, 0.028169, 0.267606, 0
403.gcc,403.gcc_391,1,5,0,0.2,0.4,1.4,0.2,0,1,10,0,1,0, 0, 0.4, 0
403.gcc,403.gcc_392,1,20,0,0.2,0.4,1.7,0.15,0.05,1,927,0,0.9,0, 0, 0.3, 0
403.gcc,403.gcc_393,1,20,0,0.2,0.4,1.7,0.15,0.05,1,927,0,0.9,0, 0, 0.3, 0
403.gcc,403.gcc_394,1,20,0,0.2,0.4,1.7,0.15,0.05,1,927,0,0.9,0, 0, 0.3, 0
403.gcc,403.gcc_395,2,9,0,0.222222,0.555556,1.66667,0.111111,0.111111,1,0,0,1,0, 0, 0.333333, 0
403.gcc,403.gcc_396,2,47,0,0.170213,0.531915,1.74468,0.106383,0.0425532,1,1754,0,1.12766,0, 0.0425532, 0.340426, 0
403.gcc,403.gcc_397,2,47,0,0.170213,0.531915,1.74468,0.106383,0.0425532,1,1694,0,1.12766,0, 0.0425532, 0.340426, 0
403.gcc,403.gcc_398,2,10,0,0.1,0.7,1.8,0.1,0,1,0,0,1.2,0, 0.1, 0.4, 0
403.gcc,403.gcc_399,2,10,0,0.1,0.7,1.8,0.1,0.1,1,868,0,1.2,0, 0.1, 0.4, 0
403.gcc,403.gcc_400,2,66,0,0.0909091,0.636364,1.69697,0.136364,0.0151515,1,927,0,1.13636,0, 0.030303, 0.378788, 0
403.gcc,403.gcc_401,2,18,0,0.166667,0.555556,1.55556,0.166667,0.0555556,1,1754,0,1,0, 0, 0.333333, 0
403.gcc,403.gcc_402,2,19,0,0.0526316,0.789474,1.63158,0.157895,0,1,827,0,1.10526,0, 0.157895, 0.315789, 0
403.gcc,403.gcc_403,1,1165,0,0.166524,0.502146,1.78884,0.0918455,0.00515021,1,927,0,0.979399,0.00171674, 0.0832618, 0.322747, 0
403.gcc,403.gcc_404,1,66,0,0.0909091,0.681818,1.78788,0.136364,0.0151515,1,827,0,1.13636,0, 0.0757576, 0.363636, 0
403.gcc,403.gcc_405,1,4,0,0.25,0.5,1.5,0,0,1,927,0,1,0, 0.25, 0.25, 0
403.gcc,403.gcc_406,1,7,0,0.285714,0.285714,1.57143,0.142857,0.142857,1,0,0,0.857143,0, 0, 0.285714, 0
